"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"102724584",2.70357820405635,1.50002588005227,0.337386520948152,4.44601602884658,8.74774240820539e-06,5.04303111868961e-05
"401561",1.37585006225762,1.0538153045358,0.237082635772688,4.44492824664806,8.79212067264032e-06,5.06523025529457e-05
"105375839",1.77299629371517,1.02909367579785,0.231629881772493,4.44283642474343,8.87806613424448e-06,5.11133106817889e-05
"101927289",0.861156258774514,1.08387504836127,0.244113783206996,4.44004035381403,8.99420110024586e-06,5.17042954803239e-05
"402317",1.22351304112533,1.12476448613469,0.253327417090406,4.43996350277905,8.99741351947335e-06,5.17141477587451e-05
"100506358",1.40386038039034,1.1061512617555,0.249147906513123,4.43973733207843,9.00687395223308e-06,5.17599022843649e-05
"100874372",1.67003517049617,1.71527459752687,0.386877104579634,4.43364204607203,9.26544128027528e-06,5.31307931440711e-05
"135458",0.939531743409573,1.60542302637983,0.362235284851184,4.43198963082622,9.3367508974293e-06,5.34952576323074e-05
"105373300",2.03151477994538,1.00512972295021,0.226992834512626,4.42802401718238,9.51003141796436e-06,5.44157974137841e-05
"100874018",3.15759078382633,1.01690157383367,0.229797604019968,4.42520529389553,9.63506104857744e-06,5.5067294091646e-05
"100302193",0.84543290972759,1.78398586057961,0.404339410212166,4.41209987333045,1.02372867949462e-05,5.81719957198748e-05
"26228",3.00093163761057,1.17276499585495,0.265965124156991,4.40946909701853,1.03624343671014e-05,5.8767008639984e-05
"608",1.20882998378632,1.15853157047429,0.262761251796943,4.40906550167289,1.0381762423684e-05,5.8866947006065e-05
"106144584",1.56361979214225,1.07422433414574,0.24385417930776,4.40519140248154,1.05690515023872e-05,5.97815765113719e-05
"107986982",8.41241109606785,1.2757732829381,0.289834047726632,4.40173710764787,1.07387626672576e-05,6.06619677335722e-05
"56656",1.03719103616419,1.2997336011555,0.295359642811851,4.40051182613142,1.07995841277224e-05,6.09556507464136e-05
"100288831",2.2832587362906,1.31180286710277,0.298413142530545,4.39592859744269,1.10300190406327e-05,6.21343335085201e-05
"105372228",0.848360575169293,1.07186490958078,0.244013419825145,4.3926473812336,1.11978669220643e-05,6.29462762035377e-05
"2916",2.33400971636016,1.04751459819781,0.238565448588564,4.39088981407522,1.12887738676972e-05,6.34262939434002e-05
"256957",4.24997718588504,1.08006027646954,0.246205280832931,4.38682823055467,1.15015547524521e-05,6.45062819685306e-05
"113730",1.31825573692068,1.23674878950371,0.281977845175053,4.38597858188444,1.1546548340368e-05,6.4737585162918e-05
"200772",1.52490269525292,1.12858592536055,0.257456965592672,4.38359056536895,1.16739084737071e-05,6.5377297552606e-05
"406916",1.1249106452396,1.28788803705534,0.293944523301418,4.38139830805662,1.17920077808413e-05,6.59936598652125e-05
"101928592",2.46728730269125,1.0291096269877,0.235303942450699,4.37353329599786,1.22251588957939e-05,6.82208939739571e-05
"105374468",1.08926344186014,1.07079238575541,0.245179156365906,4.36738751216421,1.25741519120665e-05,6.99986140237946e-05
"107984740",2.40797457574964,1.03842185512566,0.237872374625601,4.36545797619453,1.26856689918606e-05,7.05397601095903e-05
"105372214",1.46602527011976,1.12938370365134,0.258796124288258,4.363990020165,1.27711405795525e-05,7.09236064145118e-05
"101929347",1.93855651561427,1.53957854929133,0.35301924207959,4.3611745926989,1.29366084556299e-05,7.1773218841693e-05
"107984548",1.78734675634317,1.03696084791296,0.237894967916909,4.35890198516157,1.3071663712879e-05,7.24526249707264e-05
"25975",2.3444679358408,1.81776093208401,0.417041245166055,4.35870780924853,1.30832652593435e-05,7.25050185752412e-05
"101927432",17.5509016658102,1.02249426740417,0.234636954946908,4.35777163761579,1.31393372643212e-05,7.27809614212617e-05
"28896",0.638790534195872,1.38113136516695,0.317669625623938,4.34769727339922,1.37574312195308e-05,7.59001109440108e-05
"101927193",0.987320781958059,1.43099864376068,0.329391207245629,4.34437414321621,1.39673291594479e-05,7.69351256126713e-05
